index,instance,width_bound,heuristic,random_seed,start_heur_widthmode,slim_applied,slim_autobudget_offset,slim_sat_timeout,slim_bag_traversal,tw,msss,score,log_likelihood,reasoning_time
5538,munin-5000,50000,kg,1,tw,True,3.0,10.0,max-rand,4,12005,-1069022.587,-196.63752398265544,0.9227805614471436
5539,munin-5000,500000,kg,1,tw,True,7.0,5.0,max-rand,2,190,-1071760.831,-197.10399268867255,0.93877503156662
5540,munin-5000,500000,kg,1,tw,True,7.0,2.0,max,2,190,-1071760.831,-197.10399268867255,0.8576025223731994
5541,munin-5000,500000,kg,1,tw,True,7.0,10.0,max,2,190,-1071760.831,-197.10399268867255,0.9163491415977478
5542,munin-5000,500000,kg,1,tw,True,7.0,2.0,max-rand,2,190,-1071760.831,-197.10399268867255,0.5493557596206665
5543,munin-5000,500000,kg,1,tw,True,3.0,5.0,max,2,190,-1071760.831,-197.10399268867255,0.816057357788086
5544,munin-5000,500000,kg,1,tw,True,3.0,5.0,max-rand,2,190,-1071760.831,-197.10399268867255,1.062255997657776
5545,munin1-5000,50,kg,1,tw,True,7.0,5.0,max,3,625,-268634.764,-49.98724374396829,0.08065350770950318
5546,munin-5000,500000,kg,1,tw,True,3.0,10.0,max-rand,2,190,-1071760.831,-197.10399268867255,0.8037025284767151
5547,munin-5000,500000,kg,1,tw,True,3.0,2.0,max-rand,2,190,-1071760.831,-197.10399268867255,0.5384933137893677
5548,munin1-5000,50,kg,1,tw,True,7.0,5.0,max-rand,3,625,-268634.764,-49.98724374396829,0.10505343437194824
5549,munin1-5000,50,kg,1,tw,True,7.0,2.0,max-rand,3,625,-270063.192,-50.25376731377457,0.09131348371505738
5550,munin1-5000,50,kg,1,tw,True,7.0,10.0,max,3,625,-268007.53,-49.8450723523024,0.08351885318756104
5551,munin1-5000,50,kg,1,tw,True,7.0,2.0,max,3,625,-268634.764,-49.98724374396829,0.0869758152961731
5552,munin1-5000,50,kg,1,tw,True,3.0,5.0,max-rand,3,625,-259282.4,-47.911555993043045,0.08536863327026367
5553,munin1-5000,50,kg,1,tw,True,7.0,10.0,max-rand,3,625,-268007.53,-49.8450723523024,0.10432208061218262
5554,munin1-5000,50,kg,1,tw,True,3.0,5.0,max,3,625,-259282.4,-47.911555993043045,0.08902468919754028
5555,munin1-5000,50,kg,1,tw,True,3.0,2.0,max,3,625,-259282.4,-47.911555993043045,0.09936035633087158
5556,munin1-5000,50,kg,1,tw,True,3.0,10.0,max,3,625,-259282.4,-47.911555993043045,0.09389079809188842
5557,munin1-5000,50,kg,1,tw,True,3.0,2.0,max-rand,3,625,-259282.4,-47.911555993043045,0.08728299856185913
5558,munin1-5000,50,kg,1,tw,True,3.0,10.0,max-rand,3,625,-259282.4,-47.911555993043045,0.08169378280639648
5559,munin1-5000,500,kg,1,tw,True,7.0,5.0,max-rand,3,500,-258264.603,-47.38355475099747,0.07786795616149902
5560,munin1-5000,500,kg,1,tw,True,7.0,5.0,max,3,500,-257759.889,-47.27537789477791,0.08739452362060547
5561,munin1-5000,500,kg,1,tw,True,7.0,2.0,max,3,500,-257759.889,-47.27537789477791,0.1034023666381836
5562,munin1-5000,500,kg,1,tw,True,7.0,10.0,max-rand,3,500,-258264.603,-47.38355475099747,0.08340354681015015
5563,munin1-5000,500,kg,1,tw,True,7.0,10.0,max,3,500,-257581.765,-47.23960281155713,0.08139605522155761
5564,munin1-5000,500,kg,1,tw,True,7.0,2.0,max-rand,3,500,-258264.603,-47.38355475099747,0.05684153318405152
5565,munin1-5000,500,kg,1,tw,True,3.0,2.0,max,3,500,-256071.545,-47.17418352739765,0.0922363567352295
5566,munin1-5000,500,kg,1,tw,True,3.0,5.0,max-rand,3,500,-253354.456,-46.57626993828186,0.09120277881622314
5567,munin1-5000,500,kg,1,tw,True,3.0,5.0,max,3,500,-256071.545,-47.17418352739765,0.09260140180587768
5568,munin1-5000,500,kg,1,tw,True,3.0,2.0,max-rand,3,500,-253967.911,-46.62239951843503,0.0974385380744934
5569,munin1-5000,500,kg,1,tw,True,3.0,10.0,max,3,500,-255625.081,-47.12879806869614,0.09679964065551758
5570,munin1-5000,500,kg,1,tw,True,3.0,10.0,max-rand,3,500,-254580.207,-46.618790758305664,0.06993311166763305
5571,munin1-5000,5000,kg,1,tw,True,7.0,5.0,max-rand,3,625,-247864.821,-44.97690652219987,0.10200371503829957
5572,munin1-5000,5000,kg,1,tw,True,7.0,5.0,max,4,2000,-247270.509,-44.87438258348983,0.11698000192642212
5573,munin1-5000,5000,kg,1,tw,True,7.0,2.0,max-rand,3,625,-247864.821,-44.97690652219987,0.07667975902557372
5574,munin1-5000,5000,kg,1,tw,True,7.0,2.0,max,4,2000,-247320.382,-44.88248979684567,0.07444135665893555
5575,munin1-5000,5000,kg,1,tw,True,7.0,10.0,max,4,2000,-247270.509,-44.87438258348983,0.1147603750228882
5576,munin1-5000,5000,kg,1,tw,True,7.0,10.0,max-rand,3,625,-247864.821,-44.97690652219987,0.10104099035263062
5577,munin1-5000,5000,kg,1,tw,True,3.0,5.0,max,4,2000,-247270.509,-44.87438258348983,0.09331050634384155
5578,munin1-5000,5000,kg,1,tw,True,3.0,5.0,max-rand,3,625,-247864.821,-44.97690652219987,0.07635949850082398
5579,munin1-5000,5000,kg,1,tw,True,3.0,2.0,max,4,2000,-247320.382,-44.88248979684567,0.08147195100784302
5580,munin1-5000,5000,kg,1,tw,True,3.0,10.0,max,4,2000,-247270.509,-44.87438258348983,0.09585903406143188
5581,munin1-5000,5000,kg,1,tw,True,3.0,10.0,max-rand,3,625,-247864.821,-44.97690652219987,0.08854456424713135
5582,munin1-5000,5000,kg,1,tw,True,3.0,2.0,max-rand,3,625,-247864.821,-44.97690652219987,0.06022825479507446
5583,munin1-5000,50000,kg,1,tw,True,7.0,5.0,max-rand,3,625,-248017.494,-45.009321522085216,0.08495851278305054
5584,munin1-5000,50000,kg,1,tw,True,7.0,5.0,max,3,625,-248017.494,-45.009321522085216,0.08319112777709961
5585,munin1-5000,50000,kg,1,tw,True,7.0,2.0,max-rand,3,625,-248017.494,-45.009321522085216,0.08594175577163696
5586,munin1-5000,50000,kg,1,tw,True,7.0,2.0,max,3,625,-248017.494,-45.009321522085216,0.0585829758644104
5587,munin1-5000,50000,kg,1,tw,True,7.0,10.0,max,3,625,-247679.61,-44.88965750279839,0.10974143743515016
5588,munin1-5000,50000,kg,1,tw,True,7.0,10.0,max-rand,3,625,-248017.494,-45.009321522085216,0.10069803237915038
5589,munin1-5000,50000,kg,1,tw,True,3.0,5.0,max,3,625,-247632.728,-44.90463180683155,0.08801700115203857
5590,munin1-5000,50000,kg,1,tw,True,3.0,5.0,max-rand,3,625,-247652.381,-44.99066146461384,0.0931784987449646
5591,munin1-5000,50000,kg,1,tw,True,3.0,2.0,max-rand,3,625,-247916.336,-44.989555165151835,0.08686835289001466
5592,munin1-5000,50000,kg,1,tw,True,3.0,2.0,max,3,625,-247632.728,-44.90463180683155,0.09646507024765016
5593,munin1-5000,500000,kg,1,tw,True,7.0,5.0,max-rand,3,625,-248017.494,-45.009321522085216,0.09021900177001951
5594,munin1-5000,50000,kg,1,tw,True,3.0,10.0,max-rand,3,625,-247909.137,-44.94351831496648,0.08014889001846313
5595,munin1-5000,50000,kg,1,tw,True,3.0,10.0,max,4,2500,-247373.272,-44.9004755576701,0.11615376710891724
5596,munin1-5000,500000,kg,1,tw,True,7.0,5.0,max,3,625,-248017.494,-45.009321522085216,0.07647843360900879
5597,munin1-5000,500000,kg,1,tw,True,7.0,2.0,max,3,625,-248017.494,-45.009321522085216,0.09602959871292116
5598,munin1-5000,500000,kg,1,tw,True,7.0,2.0,max-rand,3,625,-248017.494,-45.009321522085216,0.09308575630187987
5599,munin1-5000,500000,kg,1,tw,True,7.0,10.0,max,3,625,-248017.494,-45.009321522085216,0.09936701536178588
5600,munin1-5000,500000,kg,1,tw,True,3.0,5.0,max,3,625,-248017.494,-45.009321522085216,0.08329149007797242
5601,munin1-5000,500000,kg,1,tw,True,7.0,10.0,max-rand,3,625,-248017.494,-45.009321522085216,0.0949649715423584
5602,munin1-5000,500000,kg,1,tw,True,3.0,2.0,max-rand,3,625,-248017.494,-45.009321522085216,0.06502972841262818
5603,munin1-5000,500000,kg,1,tw,True,3.0,2.0,max,3,625,-248017.494,-45.009321522085216,0.0951261019706726
5604,munin1-5000,500000,kg,1,tw,True,3.0,5.0,max-rand,3,625,-248017.494,-45.009321522085216,0.0951883316040039
5605,mildew-5000,50,kg,1,tw,True,7.0,5.0,max,2,700,-277416.765,-52.74455692833292,0.02209951639175415
5606,mildew-5000,50,kg,1,tw,True,7.0,5.0,max-rand,2,700,-277416.765,-52.74455692833292,0.029669437408447265
5607,munin1-5000,500000,kg,1,tw,True,3.0,10.0,max-rand,3,625,-248017.494,-45.009321522085216,0.08692131519317627
5608,munin1-5000,500000,kg,1,tw,True,3.0,10.0,max,3,625,-248017.494,-45.009321522085216,0.08011411905288696
5609,mildew-5000,50,kg,1,tw,True,7.0,2.0,max,2,700,-277416.765,-52.74455692833292,0.02385683298110962
5610,mildew-5000,50,kg,1,tw,True,3.0,5.0,max-rand,2,700,-277331.109,-52.748463852632526,0.024310815334320068
5611,mildew-5000,50,kg,1,tw,True,3.0,5.0,max,2,700,-277331.109,-52.748463852632526,0.02159524440765381
5612,mildew-5000,50,kg,1,tw,True,7.0,2.0,max-rand,2,700,-277416.765,-52.74455692833292,0.02253805160522461
5613,mildew-5000,50,kg,1,tw,True,7.0,10.0,max-rand,2,700,-277416.765,-52.74455692833292,0.02203908681869507
5614,mildew-5000,50,kg,1,tw,True,7.0,10.0,max,2,700,-277416.765,-52.74455692833292,0.02200590133666992
5615,mildew-5000,50,kg,1,tw,True,3.0,2.0,max,2,700,-277331.109,-52.748463852632526,0.02112929344177246
5616,mildew-5000,50,kg,1,tw,True,3.0,2.0,max-rand,2,700,-277331.109,-52.748463852632526,0.021541199684143066
5617,mildew-5000,50,kg,1,tw,True,3.0,10.0,max,2,700,-277331.109,-52.748463852632526,0.023917105197906494
5618,mildew-5000,50,kg,1,tw,True,3.0,10.0,max-rand,2,700,-277331.109,-52.748463852632526,0.018650331497192384
5619,mildew-5000,500,kg,1,tw,True,7.0,2.0,max,2,488,-268674.324,-50.87115605698287,0.01982701301574707
5620,mildew-5000,500,kg,1,tw,True,7.0,5.0,max-rand,2,488,-268674.324,-50.87115605698287,0.022110598087310793
5621,mildew-5000,500,kg,1,tw,True,7.0,5.0,max,2,488,-268674.324,-50.87115605698287,0.022291321754455567
5622,mildew-5000,500,kg,1,tw,True,7.0,10.0,max-rand,2,488,-268683.02,-50.87815546183592,0.02179274559020996
5623,mildew-5000,500,kg,1,tw,True,7.0,10.0,max,2,488,-268674.324,-50.87115605698287,0.02192147254943848
5624,mildew-5000,500,kg,1,tw,True,7.0,2.0,max-rand,2,488,-268674.324,-50.87115605698287,0.03129534006118775
5625,mildew-5000,500,kg,1,tw,True,3.0,5.0,max,2,488,-268746.623,-50.86727983294292,0.01850111484527588
5626,mildew-5000,500,kg,1,tw,True,3.0,5.0,max-rand,2,488,-268674.324,-50.87115605698287,0.02078235149383545
5627,mildew-5000,500,kg,1,tw,True,3.0,2.0,max,2,488,-268746.623,-50.86727983294292,0.020608067512512207
5628,mildew-5000,500,kg,1,tw,True,3.0,2.0,max-rand,2,488,-268674.324,-50.87115605698287,0.018346848487854003
5629,mildew-5000,500,kg,1,tw,True,3.0,10.0,max,2,488,-268746.623,-50.86727983294292,0.02326002836227417
5630,mildew-5000,500,kg,1,tw,True,3.0,10.0,max-rand,2,488,-268674.324,-50.87115605698287,0.022222728729248048
5631,mildew-5000,5000,kg,1,tw,True,7.0,2.0,max-rand,2,700,-262818.567,-48.78258650882999,0.039722516536712646
5632,mildew-5000,5000,kg,1,tw,True,7.0,5.0,max,2,700,-262764.819,-48.78552302843042,0.027223830223083497
5633,mildew-5000,5000,kg,1,tw,True,7.0,2.0,max,2,700,-262764.819,-48.78552302843042,0.04051669836044312
5634,mildew-5000,5000,kg,1,tw,True,7.0,5.0,max-rand,2,700,-262818.567,-48.78258650882999,0.02610167980194092
5635,mildew-5000,5000,kg,1,tw,True,7.0,10.0,max,2,700,-262764.819,-48.78552302843042,0.026258950233459474
5636,mildew-5000,5000,kg,1,tw,True,3.0,5.0,max,2,700,-262764.819,-48.78552302843042,0.027030744552612306
5637,mildew-5000,5000,kg,1,tw,True,7.0,10.0,max-rand,2,700,-262818.567,-48.78258650882999,0.023294854164123534
5638,mildew-5000,5000,kg,1,tw,True,3.0,5.0,max-rand,2,700,-262818.567,-48.78258650882999,0.02523730993270874
5639,mildew-5000,5000,kg,1,tw,True,3.0,2.0,max-rand,2,700,-262818.567,-48.78258650882999,0.02750209093093872
5640,mildew-5000,5000,kg,1,tw,True,3.0,10.0,max,2,700,-262764.819,-48.78552302843042,0.025296297073364254
5641,mildew-5000,5000,kg,1,tw,True,3.0,2.0,max,2,700,-262764.819,-48.78552302843042,0.027817599773406983
5642,mildew-5000,5000,kg,1,tw,True,3.0,10.0,max-rand,2,700,-262818.567,-48.78258650882999,0.03169982194900513
5643,mildew-5000,50000,kg,1,tw,True,7.0,5.0,max,2,700,-262679.161,-48.789399317432974,0.019085702896118165
5644,mildew-5000,50000,kg,1,tw,True,7.0,2.0,max-rand,3,4536,-262723.729,-48.764378492138825,0.02713792324066162
5645,mildew-5000,50000,kg,1,tw,True,7.0,5.0,max-rand,3,4536,-262723.729,-48.764378492138825,0.03214913129806519
5646,mildew-5000,50000,kg,1,tw,True,7.0,2.0,max,2,700,-262679.161,-48.789399317432974,0.02763631582260132
5647,mildew-5000,50000,kg,1,tw,True,7.0,10.0,max,2,700,-262679.161,-48.789399317432974,0.025016698837280273
5648,mildew-5000,50000,kg,1,tw,True,3.0,5.0,max-rand,2,700,-262818.567,-48.78258650882999,0.02745872974395752
5649,mildew-5000,50000,kg,1,tw,True,7.0,10.0,max-rand,3,5103,-262638.071,-48.76825478114104,0.031633694171905515
5650,mildew-5000,50000,kg,1,tw,True,3.0,5.0,max,3,5120,-262764.819,-48.78552302843042,0.028011982440948487
5651,mildew-5000,50000,kg,1,tw,True,3.0,2.0,max-rand,2,700,-262818.567,-48.78258650882999,0.02527841329574585
5652,mildew-5000,50000,kg,1,tw,True,3.0,2.0,max,3,5120,-262764.819,-48.78552302843042,0.031359460353851315
5653,mildew-5000,50000,kg,1,tw,True,3.0,10.0,max,3,5120,-262764.819,-48.78552302843042,0.02999456405639649
5654,mildew-5000,50000,kg,1,tw,True,3.0,10.0,max-rand,2,700,-262818.567,-48.78258650882999,0.027913169860839845
5655,mildew-5000,500000,kg,1,tw,True,7.0,5.0,max,3,5120,-262679.161,-48.789399317432974,0.028736767768859865
5656,mildew-5000,500000,kg,1,tw,True,7.0,5.0,max-rand,3,10080,-262805.208,-48.78258657379238,0.04014457702636719
5657,mildew-5000,500000,kg,1,tw,True,7.0,10.0,max-rand,3,10080,-262805.208,-48.78258657379238,0.035348854064941405
5658,mildew-5000,500000,kg,1,tw,True,7.0,2.0,max-rand,3,2916,-262723.729,-48.764378492138825,0.028787565231323243
5659,mildew-5000,500000,kg,1,tw,True,7.0,10.0,max,3,5120,-262679.161,-48.789399317432974,0.024068763256073
5660,mildew-5000,500000,kg,1,tw,True,7.0,2.0,max,3,5120,-262679.161,-48.789399317432974,0.02897390365600586
5661,mildew-5000,500000,kg,1,tw,True,3.0,5.0,max-rand,2,700,-262818.567,-48.78258650882999,0.035395100116729736
5662,mildew-5000,500000,kg,1,tw,True,3.0,5.0,max,4,5184,-262751.46,-48.78552309339298,0.03270341873168945
5663,mildew-5000,500000,kg,1,tw,True,3.0,2.0,max,4,5184,-262751.46,-48.78552309339298,0.030187110900878902
5664,mildew-5000,500000,kg,1,tw,True,3.0,2.0,max-rand,2,700,-262818.567,-48.78258650882999,0.019532322883605957
5665,mildew-5000,500000,kg,1,tw,True,3.0,10.0,max,4,5184,-262751.46,-48.78552309339298,0.03182678461074829
5666,mildew-5000,500000,kg,1,tw,True,3.0,10.0,max-rand,2,700,-262818.567,-48.78258650882999,0.028562741279602052
5667,water-5000,50,kg,3,cw,True,7.0,5.0,max-rand,2,48,-65865.813,-12.946334060412806,0.01483924150466919
5668,water-5000,50,kg,3,cw,True,7.0,2.0,max-rand,2,48,-65865.813,-12.946334060412806,0.013111245632171632
5669,water-5000,50,kg,3,cw,True,7.0,2.0,max,2,48,-65865.813,-12.94653477718106,0.01485565423965454
5670,water-5000,50,kg,3,cw,True,7.0,5.0,max,2,48,-65865.813,-12.94653477718106,0.015090851783752442
5671,water-5000,50,kg,3,cw,True,7.0,10.0,max-rand,2,48,-65865.813,-12.946334060412806,0.013865938186645508
5672,water-5000,50,kg,3,cw,True,3.0,5.0,max,2,48,-65865.813,-12.946464899539826,0.014415459632873537
5673,water-5000,50,kg,3,cw,True,3.0,2.0,max,2,48,-65865.813,-12.946464899539826,0.015736238956451418
5674,water-5000,50,kg,3,cw,True,3.0,5.0,max-rand,2,48,-65865.813,-12.946332989452976,0.0184818172454834
5675,water-5000,50,kg,3,cw,True,7.0,10.0,max,2,48,-65865.813,-12.94653477718106,0.012346954345703124
5676,water-5000,50,kg,3,cw,True,3.0,2.0,max-rand,2,48,-65865.813,-12.946332989452976,0.01520583152770996
5677,water-5000,50,kg,3,cw,True,3.0,10.0,max-rand,2,48,-65865.813,-12.946332989452976,0.019160404205322265
5678,water-5000,500,kg,3,cw,True,7.0,5.0,max,4,243,-65889.867,-12.954084383203904,0.023061959743499755
5679,water-5000,500,kg,3,cw,True,7.0,5.0,max-rand,4,243,-65899.954,-12.964328538848642,0.024872639179229737
5680,water-5000,50,kg,3,cw,True,3.0,10.0,max,2,48,-65865.813,-12.946464899539826,0.014465014934539796
5681,water-5000,500,kg,3,cw,True,7.0,2.0,max-rand,4,243,-65899.954,-12.964328538848642,0.01321070671081543
5682,water-5000,500,kg,3,cw,True,7.0,2.0,max,4,243,-65889.867,-12.954084383203904,0.013648958206176755
5683,water-5000,500,kg,3,cw,True,7.0,10.0,max,4,243,-65889.867,-12.954084383203904,0.013601818084716798
5684,water-5000,500,kg,3,cw,True,7.0,10.0,max-rand,4,243,-65899.954,-12.964328538848642,0.014087295532226565
5685,water-5000,500,kg,3,cw,True,3.0,5.0,max,4,432,-65889.867,-12.954084383544238,0.014644160270690916
5686,water-5000,500,kg,3,cw,True,3.0,5.0,max-rand,4,432,-65889.867,-12.954084383544238,0.014080541133880615
5687,water-5000,500,kg,3,cw,True,3.0,2.0,max-rand,4,432,-65889.867,-12.954084383544238,0.014059758186340332
5688,water-5000,500,kg,3,cw,True,3.0,10.0,max,4,432,-65889.867,-12.954084383544238,0.01524247884750366
5689,water-5000,500,kg,3,cw,True,3.0,10.0,max-rand,4,432,-65889.867,-12.954084383544238,0.01612123966217041
5690,water-5000,500,kg,3,cw,True,3.0,2.0,max,4,432,-65889.867,-12.954084383544238,0.014991021156311036
5691,water-5000,5000,kg,3,cw,True,7.0,5.0,max-rand,6,2187,-65872.656,-12.939052602686203,0.01329942226409912
5692,water-5000,5000,kg,3,cw,True,7.0,2.0,max-rand,6,2187,-65872.656,-12.939052602686203,0.016476285457611085
5693,water-5000,5000,kg,3,cw,True,7.0,2.0,max,6,2187,-65883.705,-12.962004616031994,0.01061418056488037
5694,water-5000,5000,kg,3,cw,True,7.0,5.0,max,6,2187,-65883.705,-12.962004616031994,0.01113630533218384
5695,water-5000,5000,kg,3,cw,True,7.0,10.0,max,6,2187,-65883.705,-12.962004616031994,0.01570358991622925
5696,water-5000,5000,kg,3,cw,True,3.0,2.0,max,6,2187,-65883.705,-12.962004616031994,0.011644175052642822
5697,water-5000,5000,kg,3,cw,True,3.0,5.0,max,6,2187,-65883.705,-12.962004616031994,0.014588494300842286
5698,water-5000,5000,kg,3,cw,True,7.0,10.0,max-rand,6,2187,-65872.656,-12.939052602686203,0.01500511646270752
5699,water-5000,5000,kg,3,cw,True,3.0,5.0,max-rand,6,2187,-65872.656,-12.939052602686203,0.015614829063415528
5700,water-5000,50000,kg,3,cw,True,7.0,5.0,max,7,49152,-65865.813,-12.946334057535678,0.03641989707946777
5701,water-5000,5000,kg,3,cw,True,3.0,10.0,max,6,2187,-65883.705,-12.962004616031994,0.014453554153442382
5702,water-5000,5000,kg,3,cw,True,3.0,10.0,max-rand,6,2187,-65872.656,-12.939052602686203,0.013596956729888915
5703,water-5000,5000,kg,3,cw,True,3.0,2.0,max-rand,6,2187,-65872.656,-12.939052602686203,0.013240740299224854
5704,water-5000,50000,kg,3,cw,True,7.0,2.0,max,7,49152,-65865.813,-12.946334057535678,0.014782586097717286
5705,water-5000,50000,kg,3,cw,True,7.0,2.0,max-rand,6,16384,-65886.945,-12.94198193790382,0.016351656913757326
5706,water-5000,50000,kg,3,cw,True,7.0,5.0,max-rand,6,16384,-65886.945,-12.94198193790382,0.011080546379089356
5707,water-5000,50000,kg,3,cw,True,7.0,10.0,max-rand,6,16384,-65886.945,-12.94198193790382,0.01576965570449829
5708,water-5000,50000,kg,3,cw,True,7.0,10.0,max,7,49152,-65865.813,-12.946334057535678,0.016161577701568605
5709,water-5000,50000,kg,3,cw,True,3.0,5.0,max,8,19683,-65872.656,-12.938921903190243,0.013408656120300294
5710,water-5000,50000,kg,3,cw,True,3.0,10.0,max,8,19683,-65872.656,-12.938921903190243,0.014665005207061769
5711,water-5000,50000,kg,3,cw,True,3.0,2.0,max-rand,8,46656,-65867.568,-12.94668436991824,0.014283843040466308
5712,water-5000,50000,kg,3,cw,True,3.0,2.0,max,8,19683,-65872.656,-12.938921903190243,0.01429842710494995
5713,water-5000,50000,kg,3,cw,True,3.0,10.0,max-rand,8,46656,-65867.568,-12.94668436991824,0.013143444061279297
5714,water-5000,50000,kg,3,cw,True,3.0,5.0,max-rand,8,46656,-65867.568,-12.94668436991824,0.013557004928588866
5715,water-5000,500000,kg,3,cw,True,7.0,5.0,max,9,331776,-65865.813,-12.946465970499538,0.013752360343933106
5716,water-5000,500000,kg,3,cw,True,7.0,5.0,max-rand,9,331776,-65865.813,-12.946465970499538,0.01638378620147705
5717,water-5000,500000,kg,3,cw,True,7.0,10.0,max,9,331776,-65865.813,-12.946465970499538,0.015516448020935058
5718,water-5000,500000,kg,3,cw,True,7.0,2.0,max,9,331776,-65865.813,-12.946465970499538,0.013897831439971925
5719,water-5000,500000,kg,3,cw,True,7.0,2.0,max-rand,9,331776,-65865.813,-12.946465970499538,0.014445524215698242
5720,water-5000,500000,kg,3,cw,True,3.0,2.0,max,9,442368,-65865.813,-12.946332981387169,0.014443657398223876
5721,water-5000,500000,kg,3,cw,True,3.0,5.0,max,9,442368,-65865.813,-12.946332981387169,0.013413548469543455
5722,water-5000,500000,kg,3,cw,True,7.0,10.0,max-rand,9,331776,-65865.813,-12.946465970499538,0.01527104377746582
5723,water-5000,500000,kg,3,cw,True,3.0,5.0,max-rand,9,186624,-65865.813,-12.946550737922172,0.013887751102447507
5724,water-5000,500000,kg,3,cw,True,3.0,10.0,max-rand,9,186624,-65865.813,-12.946550737922172,0.013665223121643066
5725,water-5000,500000,kg,3,cw,True,3.0,2.0,max-rand,9,186624,-65865.813,-12.946550737922172,0.013418548107147215
5726,water-5000,500000,kg,3,cw,True,3.0,10.0,max,9,442368,-65865.813,-12.946332981387169,0.011703019142150878
5727,survey-5000,50,kg,3,cw,True,3.0,10.0,max-rand,3,24,-19710.916,-3.931762627574588,0.008494844436645508
5728,survey-5000,5000,kg,3,cw,True,3.0,5.0,max,5,144,-19710.916,-3.931762627574588,0.009467213153839112
5729,survey-5000,50000,kg,3,cw,True,7.0,2.0,max,5,144,-19710.916,-3.931762627574588,0.008705205917358398
5730,survey-5000,50000,kg,3,cw,True,3.0,10.0,max,5,144,-19710.916,-3.931762627574588,0.008931624889373779
5731,survey-5000,500000,kg,3,cw,True,7.0,5.0,max-rand,5,144,-19710.916,-3.931762627574588,0.008019723892211915
5732,survey-5000,50000,kg,3,cw,True,3.0,2.0,max,5,144,-19710.916,-3.931762627574588,0.007045261859893799
5733,survey-5000,500000,kg,3,cw,True,7.0,10.0,max,5,144,-19710.916,-3.931762627574588,0.008964369297027588
5734,survey-5000,500000,kg,3,cw,True,3.0,2.0,max,5,144,-19710.916,-3.931762627574588,0.0067223310470581055
5735,sachs-5000,50,kg,3,cw,True,7.0,5.0,max-rand,2,27,-36539.802,-7.199691845288381,0.009071159362792968
5736,sachs-5000,50,kg,3,cw,True,7.0,5.0,max,2,27,-36539.802,-7.199691845288381,0.0107989239692688
5737,survey-5000,500000,kg,3,cw,True,3.0,10.0,max,5,144,-19710.916,-3.931762627574588,0.008151497840881348
5738,survey-5000,500000,kg,3,cw,True,3.0,2.0,max-rand,5,144,-19710.916,-3.931762627574588,0.010016317367553712
